,Min,nb_ecole_1kms,nb_ecole_3kms,nb_ecole_5kms,nb_ecole_10kms,nb_ecole_20kms
655,0.3259639943803594,17,118,370,1459,4638
656,0.8375601535253179,1,1,5,41,308
657,0.9300985388633952,2,202,691,2399,5423
658,0.1225844315605607,36,202,452,833,1116
659,0.2518958065703233,10,17,25,37,134
660,0.1715700230843357,24,123,158,234,374
661,1.1760265771031873,0,1,6,54,168
662,0.5023206893658921,6,6,13,45,508
663,0.2102957299941521,6,12,21,57,99
664,1.3235546801621718,0,2,5,35,156
665,1.1817932132685776,0,30,33,43,74
666,1.033249033957783,0,15,20,36,125
667,0.3279097847464203,5,5,9,71,208
668,0.7711570539851117,2,38,77,280,1061
669,1.8260855683062995,0,1,2,18,56
670,0.0886427899030426,17,22,24,40,92
671,0.3062585951909254,7,89,306,1434,4841
672,0.2912633434749075,33,131,199,312,424
673,0.1902569696010741,31,165,284,492,758
674,0.1257122012801606,15,85,222,1129,4640
675,0.0962727586388741,29,304,630,2473,5379
676,0.4735155250624933,12,42,55,88,230
677,0.5732895456921093,2,2,4,37,104
678,0.0631861727765747,8,22,26,44,100
679,0.1818964536627551,5,5,11,73,202
680,0.433047274738831,8,45,60,86,158
681,0.0281726867941052,13,17,22,37,109
682,0.8383490731814789,1,38,78,184,334
683,0.5917491136593976,10,100,223,473,1075
684,0.6327385379611915,12,130,243,367,529
685,0.2434867674613384,23,169,395,1388,4600
686,0.4096261007457348,8,39,62,87,181
687,0.0968578360368067,23,37,41,66,219
688,0.0365694098765749,14,25,30,40,81
689,0.272738914918836,3,4,19,242,917
690,2.1712129809069185,0,8,59,406,862
691,0.641985657924163,2,5,13,53,429
692,1.383403755649678,0,2,8,49,228
693,1.3241062432209068,0,6,12,41,182
694,0.2107887896384885,8,21,24,45,161
695,0.0920205409663339,22,109,136,180,317
696,0.3302713026595905,9,86,256,1095,4686
697,0.3456648627097435,4,7,13,16,44
698,0.2315854989432481,14,143,281,884,4221
699,0.2439301132201636,7,26,35,47,78
700,0.044308204468097,15,104,173,238,320
701,0.4952655964617314,8,12,14,32,128
702,0.0483866603489227,29,247,688,2479,5708
703,0.1005850274913365,38,132,244,324,451
704,0.9934198668626129,1,7,9,13,46
705,0.2605200046802632,1,2,18,78,192
706,0.176505787822565,23,63,65,85,164
707,0.3187454502448675,8,36,50,65,127
708,0.1433147837248132,41,241,792,2546,5539
709,0.2611987154787547,9,10,15,24,56
710,1.3830015304669334,0,14,51,228,659
711,0.5579221544724174,4,72,201,496,686
712,0.8867534445346756,1,1,1,20,56
713,0.116204662314834,27,216,563,1960,5107
714,0.6056602938281929,3,4,5,6,36
715,1.6032140862995827,0,2,2,14,82
716,1.0150448200410709,0,4,8,48,157
717,0.8693803424148392,2,7,24,121,878
718,0.3845146166068052,17,37,42,62,127
719,0.9600097166529746,3,18,42,211,878
720,0.3792026346543652,1,4,15,34,149
721,0.1516059365356833,12,37,54,116,896
722,0.3757860596424578,17,61,65,86,167
723,1.5334533013058909,0,3,8,62,319
724,0.1809890567921556,24,44,50,99,226
725,0.0557857347638883,26,136,272,504,703
726,0.789147413265515,1,2,3,5,46
727,0.3760937047639157,4,20,52,192,770
728,0.6024064222757293,1,51,71,97,196
729,0.310566685894703,34,153,299,492,757
730,0.8039227761877754,1,21,27,43,105
731,0.8599443957364489,1,1,4,18,92
732,1.46353350894831,0,5,10,27,146
733,0.3351104140374372,31,214,613,2255,5289
734,0.2220304449160181,2,6,8,33,160
735,0.4521057758151975,14,93,264,1074,4464
736,0.1867623371553056,21,94,165,234,313
737,0.2322960760731892,26,140,414,1726,4922
738,0.6895782292085704,1,1,3,22,101
739,1.1605650426808736,0,3,8,52,158
740,0.076154956437116,12,25,28,36,70
741,0.2146641427156283,29,111,137,179,315
742,0.747493336932959,6,50,109,372,1812
743,0.5473990076080194,3,5,10,23,88
744,1.562694770343154,0,5,42,99,195
745,1.2317951547753196,0,9,15,38,293
746,0.197871832803761,10,21,24,45,163
747,0.5509260914492454,1,2,10,34,195
748,0.1202440989936917,12,25,33,77,255
749,0.6792945445132933,3,9,21,48,169
750,1.0492863401760042,0,3,13,55,173
751,1.3527772796674942,0,3,3,8,55
752,0.4664912102045085,5,6,6,20,71
753,0.1289871561685611,19,183,557,1924,5463
754,0.0481038032139926,11,51,85,139,246
755,0.6547126128798385,14,42,65,168,513
756,0.5060856171211697,2,2,7,11,23
757,0.1993707052461483,12,69,192,780,4128
758,0.1343156300435294,1,1,2,10,62
759,0.1379528947424997,57,481,982,2832,5649
760,0.1170958390884457,19,95,120,178,290
761,0.8636644803793974,2,9,35,247,457
762,1.4339345384561677,0,2,6,19,201
763,0.162501814195685,30,272,862,2607,5477
764,0.7233515805070535,2,23,48,83,149
765,0.1574657432249869,32,157,293,490,757
766,0.7024915789555605,2,2,2,18,68
767,0.5731151353714866,6,18,60,185,294
768,0.8003473775518354,1,30,49,145,649
769,0.8314738887365576,4,5,11,18,95
770,0.2260437819893248,35,134,195,312,424
771,1.2950889317530343,0,4,4,6,68
772,0.070445381918043,27,112,136,180,314
773,0.1381831361915212,2,4,10,66,86
774,0.6531408096559495,4,17,46,233,689
775,0.0712889794862092,2,2,2,10,121
776,0.222798089397104,39,352,800,2791,5506
777,0.2056703937990844,1,1,2,14,43
778,0.2796668068325904,21,258,731,2519,5401
779,0.0450076585856233,22,156,295,499,758
780,0.5565035516233809,2,2,4,43,324
781,0.3525976835950953,8,38,76,152,323
782,2.53298550682636,0,9,55,371,859
783,3.930146099375709,0,0,7,14,77
784,0.1790247613866893,12,43,46,52,138
785,0.3228303982784095,17,85,127,169,269
786,0.8597032832261595,1,19,91,306,843
787,0.1108427330413334,23,143,393,1732,5294
788,2.675166107132657,0,2,3,25,123
789,0.2465869691183165,25,122,234,328,465
790,0.0961769095212283,64,374,961,2873,5635
791,0.0419791096410167,34,274,764,2622,5560
792,0.3579352891138069,2,3,10,45,111
793,0.0477308290603571,60,377,804,2568,5713
794,0.978665744119199,1,1,2,2,20
795,0.1307045598261098,4,19,29,95,214
796,0.8972587805766804,2,4,6,23,106
797,0.7832613871167556,2,5,6,20,283
798,0.3938520956848285,3,9,17,83,147
799,0.3067130991091158,11,12,17,27,70
800,0.3886515927632442,3,9,13,26,102
801,0.2499270731679839,22,226,557,2153,5400
802,0.1658074527529022,31,259,572,2156,5189
803,0.1729638022652108,6,49,58,74,138
804,0.0952881675600438,20,223,669,2150,5572
805,0.0589191368457164,2,3,7,17,92
806,0.4952692466920728,6,44,63,83,170
807,1.1066724109597683,0,5,6,17,63
808,0.540754264912171,12,46,86,185,338
809,0.7755445377616954,1,3,7,34,231
810,0.2305049137977141,39,265,619,2396,5311
811,0.3234179824804929,9,28,111,201,426
812,1.2095840596769405,0,39,54,119,869
813,0.500363887872652,1,1,2,19,81
814,1.728972598189094,0,12,15,24,72
815,0.7135657732012379,2,9,16,36,237
816,0.553770224297164,2,6,14,66,175
817,0.3255660653628392,4,4,7,19,78
818,0.8631971511356822,1,2,2,7,21
819,0.1186069664336375,31,196,580,2260,5327
820,1.045704842672924,0,1,4,15,103
821,0.6722200715894151,6,31,52,69,111
822,0.2377740735681159,23,142,405,1737,5317
823,0.3956670436142001,14,58,75,115,236
824,0.3224888788102332,11,77,279,1208,4786
825,0.6804293104556498,2,2,4,12,51
826,0.43330432675078,13,42,55,89,230
827,0.4381243363499358,4,24,27,44,113
828,0.3092552167341802,3,3,7,88,153
829,0.2436108136114003,13,21,24,40,91
830,1.6002934854562094,0,2,13,72,137
831,0.9199379865757552,1,3,7,24,147
832,0.3907213955497179,5,9,12,17,65
833,0.4205993416222115,3,15,18,26,76
834,1.5840641827324005,0,1,4,43,102
835,0.1774122096771863,17,52,52,74,141
836,0.178722281719532,17,151,411,1813,5330
837,0.276619678660285,3,10,13,49,252
838,0.2711067381977816,2,43,67,131,460
839,0.5436719913137475,6,50,119,446,1519
840,0.0943465906447832,20,117,163,232,377
841,0.2434986181632343,27,140,268,503,702
842,0.1483059082457686,13,85,198,360,1395
843,0.191427085075317,27,139,295,417,560
844,0.1135212840798821,65,338,893,2641,5773
845,0.754708318081268,2,4,6,22,117
846,0.306967522999779,29,116,156,245,426
847,0.259516475447706,17,184,558,2183,5272
848,1.354499298646468,0,23,43,88,342
849,0.1502817345168757,23,109,222,455,853
850,0.556273219859694,4,11,14,44,112
851,1.1793075267899022,0,2,3,20,73
852,1.151222986524741,0,2,3,16,109
853,0.3464936254699108,15,65,84,112,169
854,0.5286526436636667,15,37,41,70,232
855,0.4227859942112219,6,12,17,40,280
856,0.5950179120515575,1,4,9,44,191
857,0.7746558849114292,1,10,13,33,191
858,0.0785623458742976,9,31,47,91,306
859,0.3524415894863753,3,3,7,12,85
860,0.063767384656684,4,10,19,47,212
861,0.7148771242830458,3,12,24,53,357
862,0.9196654174852544,1,7,15,89,180
863,0.2031095486310351,3,6,11,20,117
864,0.137761131760049,67,461,1029,2812,5638
865,0.6011194619770838,14,63,72,113,204
866,0.1953418270786808,16,113,349,1268,4648
867,0.4976394991438967,1,2,9,56,105
868,0.4752936199422232,1,8,17,51,228
869,5.885247889150251,0,0,0,13,150
870,0.1391846650824119,5,55,123,184,409
871,0.1743471534126855,22,88,159,559,3230
872,0.2491614179063262,5,12,15,47,180
873,1.1972537110541095,0,4,4,37,134
874,0.574015788955509,1,2,8,64,149
875,0.0833525403194389,61,444,1077,2823,5818
876,0.9157581916629436,2,5,40,233,345
877,0.3963487372676741,3,7,9,18,76
878,0.3573376152358948,6,7,7,19,57
879,0.2288074512942786,10,11,16,40,143
880,1.0250084725358024,0,8,14,26,170
881,0.2793841883563809,20,151,421,1570,4854
882,0.4732796028192956,10,44,58,106,474
883,0.2815356210368152,9,75,97,138,243
884,1.2204196997453436,0,4,27,101,257
885,0.318278411351279,14,105,170,238,324
886,0.5730937744754098,7,44,109,387,725
887,0.6898688408843566,7,170,456,1985,5409
888,1.244620806844242,0,4,8,18,146
889,1.0667314588251848,0,3,5,90,197
890,0.3383830405091362,11,22,33,79,250
891,0.6426250655191909,5,14,35,219,536
892,0.2113543990598321,10,10,25,135,455
893,0.2068958814912482,62,508,1000,2806,5736
894,0.6852624574237903,2,2,5,14,80
895,0.3417235055036348,11,17,23,55,258
896,0.8637518940743677,1,1,2,9,19
897,0.3302160287848045,4,5,5,10,96
898,0.268238334338343,4,7,15,32,103
899,0.031069220465033,10,102,286,915,4264
900,0.2630416232885368,2,14,16,28,92
901,0.0137965724560351,6,8,10,18,74
902,0.1093504298344353,18,64,77,104,155
903,0.1990082717389444,13,16,23,38,140
904,0.1072333424093557,16,136,349,1577,4840
905,0.1991710472888647,32,157,299,493,760
906,1.3765589620193,0,1,2,7,68
907,0.2727466522336635,43,311,696,2578,5433
908,0.7551800010018954,1,4,9,74,233
909,0.1465516023667855,65,403,1060,2874,5708
910,0.8428259349059273,1,5,10,31,91
911,1.018717269904694,0,39,136,336,553
912,0.1915649408410785,27,163,294,518,711
913,0.0765336109995901,20,120,239,358,532
914,0.2868587518812045,15,155,426,1861,5345
915,0.5378642460058379,4,22,29,41,125
916,1.483947011480953,0,3,3,16,88
917,0.1434138920118258,11,100,320,1182,4759
918,0.3353380691014109,20,280,779,2568,5736
919,1.0677442161583253,0,6,8,38,312
920,0.4880502598773533,4,5,6,28,131
921,0.2949159398233655,10,13,19,40,128
922,1.076308900080044,0,1,1,10,64
923,0.4515629263902811,14,159,359,1679,4976
924,0.1765517160549395,20,105,163,198,268
925,1.0039014588981698,0,7,18,88,471
926,0.8131538070715915,1,5,20,135,1384
927,1.369150177691442,0,5,20,107,183
928,0.4008391380401517,10,92,219,831,4247
929,0.7074356948856323,3,35,61,89,180
930,0.0641667155110657,11,120,343,1330,4756
931,0.6103824913472575,1,3,7,27,100
932,0.3280053707361913,24,232,804,2613,5524
933,0.032463878265654,36,285,798,2575,5755
934,0.1359346780461498,97,505,1051,2836,5708
935,0.1113098658845852,29,154,283,498,759
936,0.538562289240958,1,2,5,82,359
937,0.47626532626979,8,31,53,69,109
938,0.1229229605325304,14,61,86,120,180
939,0.1248783160029023,15,67,79,129,204
940,0.2230540005152022,25,87,116,180,430
941,3.0798118698841224,0,0,3,13,59
942,0.2268332843131645,19,32,37,53,200
943,0.8023137411680659,2,19,77,263,1113
944,0.7657170854638964,1,1,2,8,67
945,0.4008890972766004,12,118,306,1423,5026
946,0.2490425252909058,5,25,45,70,129
947,0.1094985784721713,51,392,993,2721,5823
948,0.2546941293548291,14,107,246,1141,4356
949,0.3879162560500516,3,3,3,9,57
950,0.1468556553608484,42,257,580,2219,5214
951,3.379668959349984,0,0,3,10,37
952,0.788244111816142,1,2,4,23,100
953,0.2572010952171174,5,50,109,187,414
954,0.4752201608029587,13,124,263,500,1016
955,0.4540944556136947,15,97,167,247,369
956,0.936461023773567,1,1,1,9,45
957,0.2592479986692578,19,95,121,179,287
958,0.9122930533568936,1,22,84,202,257
959,0.1808807476343311,32,159,284,493,759
960,1.8419660095701904,0,3,10,18,192
961,0.3429221534292558,33,132,197,309,424
962,2.0732232250455884,0,1,5,19,78
963,0.1089325442425391,19,117,161,232,377
964,1.4192163954130612,0,1,4,13,75
965,0.2713643018075597,2,20,24,39,92
966,1.1956997113145245,0,4,5,51,147
967,4.54217323238427,0,0,3,18,87
968,0.6027310487323513,16,386,1157,2844,5740
969,0.2247435014411663,5,46,222,1282,4747
970,0.2308947623039961,13,125,334,1362,4722
971,0.2186694741813681,13,30,42,77,230
972,0.126941292198601,68,380,1034,2869,5677
973,0.1595330671714948,5,6,17,42,106
974,1.2278438950724626,0,8,19,179,336
975,0.4429300332892119,16,109,285,1040,4066
976,0.0052470601961698,62,373,982,2868,5649
977,0.1858311229485741,23,134,161,233,372
978,0.5270693660042988,6,58,102,449,2400
979,0.1436074398388389,18,120,290,1119,4197
980,1.2709304068143172,0,27,52,65,106
981,0.3936884185490222,2,3,42,83,202
982,0.1593577819883332,9,14,32,68,152
983,0.5179498333835315,22,156,293,520,717
984,0.3422000032487165,21,98,119,193,471
985,0.3369163212521595,13,66,178,807,4062
986,0.9884731573859906,1,2,3,20,100
987,0.034163188469506,12,39,114,546,2228
988,0.4816733467114824,2,5,9,45,235
989,0.3994851122101503,2,2,4,15,56
990,0.4409681926441117,3,4,4,15,70
991,1.1803691068869826,0,1,12,20,116
992,0.1714391915856872,50,509,1184,2919,5773
993,0.0576351627831911,42,140,276,511,699
994,0.772091463433556,3,5,8,22,90
995,0.5767763757344242,4,5,10,22,104
996,0.0720195410234984,6,31,59,159,783
997,0.3482641291650565,3,22,94,215,1213
998,0.1829465881504439,10,45,66,104,214
999,0.6295487346667432,1,1,4,15,81
1000,0.2462682570077599,4,5,11,25,184
1001,0.4065726703180935,5,14,21,43,108
1002,0.8456715087789743,2,4,8,52,201
1003,0.472685704199225,2,2,3,32,79
1004,1.3508282192308505,0,1,5,62,173
1005,0.5177365953320886,3,69,181,853,4104
1006,0.1698368013592205,27,79,110,186,336
1007,0.4926504939380042,17,248,736,2555,5427
1008,1.361121362977173,0,5,14,26,90
1009,0.0848882882528063,1,1,3,14,65
1010,0.04456270206449,34,145,243,335,458
1011,0.9185445759483664,1,10,16,38,94
1012,0.1828870876544448,26,213,529,1909,5090
1013,0.3884820088639222,6,22,51,366,1506
1014,0.088024534903942,2,14,27,226,427
1015,0.5075502599038627,10,13,22,63,417
1016,0.905729191128848,2,4,8,16,146
1017,0.8141171521601623,3,55,135,350,503
1018,0.9115830976752166,2,5,7,30,190
1019,0.2213073051863525,14,92,294,1446,4824
1020,0.7238923331219709,4,31,32,45,83
1021,0.665325647860939,5,5,13,78,185
1022,1.5536558759248469,0,8,23,43,99
1023,0.5064752166131344,3,4,5,11,75
1024,0.027726601532929,47,265,738,2561,5530
1025,0.3323652530030442,12,46,52,73,134
1026,1.2123003726629946,0,1,1,11,51
1027,0.0930519882394115,25,103,134,183,312
1028,0.1628254805131029,14,46,63,83,162
1029,1.2627376420543062,0,5,9,25,41
1030,0.4285941437378104,18,70,211,928,3446
1031,0.3488310896837329,18,47,88,186,339
1032,0.1147119826972269,36,305,751,2649,5455
1033,0.0838874183162872,85,518,1050,2840,5679
1034,0.1321550517102437,46,350,948,2844,5606
1035,0.4342412261356599,9,36,63,163,255
1036,0.3182515231878567,14,40,81,102,171
1037,0.6061530128920829,1,5,19,37,135
1038,2.3637657972124675,0,2,6,29,194
1039,0.4788756923955655,4,20,51,304,731
1040,0.1787384867838373,4,5,5,8,48
1041,0.2034706528131271,5,17,25,37,137
1042,0.1494201677047635,32,185,409,837,1114
1043,0.3283357268432645,29,173,479,2157,5228
1044,0.4165230750328045,8,18,21,31,53
1045,1.0429862600460222,0,76,201,988,4135
1046,0.7459703818543506,1,12,19,43,109
1047,0.2536081376071031,2,6,9,30,124
1048,1.1874850476778314,0,3,8,72,173
1049,0.1882585823258507,10,79,205,361,1436
1050,0.318380341010986,6,13,15,21,38
1051,0.0243602900436493,70,354,946,2695,5817
1052,1.0252977744487013,0,22,92,248,412
1053,0.1798382147350768,19,116,242,345,562
1054,0.0510868132841407,72,502,1115,2842,5799
1055,0.6345921479182488,1,2,2,9,12
1056,0.0626064138651398,43,268,806,2572,5605
1057,0.3761295154329284,8,19,20,36,127
1058,0.0504742105773095,32,234,809,2601,5538
1059,0.2540807272288519,14,37,47,75,244
1060,0.6271420842202733,4,4,4,16,93
1061,0.3047262458519163,18,95,122,180,289
1062,1.15939426705453,0,42,141,582,1093
1063,0.352267301613864,3,5,6,55,152
1064,0.685586536307857,5,32,51,69,116
1065,0.8698242308355587,2,6,13,39,133
1066,0.170850408959359,27,101,112,178,421
1067,0.133181367004365,47,264,472,727,958
1068,0.3525205509121945,3,8,9,21,114
1069,1.3928449134237828,0,4,8,64,175
1070,1.1491569229545175,0,6,14,17,230
1071,0.4806028656143723,2,9,24,177,356
1072,0.8395956985418899,1,5,8,29,203
1073,0.2382832497542851,19,89,151,542,3181
1074,0.8239528591440776,2,6,6,36,312
1075,1.226038122494646,0,2,4,15,113
1076,0.0443060540605451,17,114,163,229,374
1077,0.4566228873791364,17,103,167,206,259
1078,0.0896960438030852,26,149,354,1364,4698
1079,0.2377720840999322,11,19,23,47,99
1080,0.1690107959507133,61,345,887,2637,5772
1081,0.6607944813758838,8,12,17,31,106
1082,0.4265534999941466,6,66,212,383,1562
1083,0.324875142024168,3,10,39,142,318
1084,0.5587500853201569,1,1,1,8,61
1085,0.3541993733854183,25,135,405,1829,5034
1086,0.4388240884610758,9,106,240,507,868
1087,0.4123018337547367,2,2,5,21,75
1088,0.2218636081311062,21,116,149,182,277
1089,0.3452085120328101,9,54,111,425,2422
1090,0.6520976767305874,2,28,30,51,101
1091,2.995693788037907,0,1,2,10,42
1092,1.4368730906606266,0,2,6,35,201
1093,0.4287998608504308,21,184,370,806,1150
1094,0.1766940256330229,33,153,294,489,757
1095,0.2666445366021399,8,10,10,19,29
1096,0.619582226286833,3,6,29,229,555
1097,0.7256276270394536,5,46,52,63,80
1098,0.0683591590139764,46,477,1131,2825,5830
1099,0.2135608666259653,48,427,1024,2769,5830
1100,0.2707464480531736,22,187,497,1756,4994
1101,1.3433711368255634,0,4,84,546,2363
1102,0.6864809080000243,6,21,26,39,115
1103,0.0708203870177099,5,5,13,62,303
1104,0.3438426908999675,12,37,41,68,225
1105,0.4571029284161813,1,15,19,36,217
1106,1.4643127941211056,0,1,6,33,76
1107,1.2695457794267937,0,3,5,21,74
1108,0.0500075379460514,27,272,562,2277,5240
1109,0.2808198499263761,3,36,100,656,949
1110,0.1450786756628414,22,186,558,1952,5475
1111,0.3913783988256484,2,4,7,35,155
1112,0.137402267491316,19,98,156,217,306
1113,0.2740012379257594,2,2,2,9,40
1114,0.2877750795105082,4,10,17,76,148
1115,0.7282580618682185,3,5,5,11,69
1116,0.8829730251068545,1,42,54,109,509
1117,0.3022012449290827,3,5,7,31,95
1118,0.9071507484595132,2,5,35,84,149
1119,0.1131290140742237,22,81,208,831,4284
1120,0.4548879319495542,13,95,163,214,314
1121,0.472151425245301,7,9,12,41,172
1122,0.107136886023801,29,135,211,314,424
1123,0.1857483293339585,38,237,784,2584,5541
1124,0.9254208295788462,1,3,7,34,143
1125,0.225537937200783,3,16,76,193,1104
1126,0.3248681377636206,1,6,7,16,66
1127,0.7015083224007292,8,25,31,52,108
