,latitude,longitude,Geo Point
1613,45.8863256,0.6666933,"45.8863256,0.6666933"
1614,45.5192516,1.2053608,"45.5192516,1.2053608"
1615,45.6915692,1.1784396,"45.6915692,1.1784396"
1616,45.837848,1.1126156,"45.837848,1.1126156"
1617,45.5408509,0.9744005,"45.5408509,0.9744005"
1618,46.0247131,1.1091331,"46.0247131,1.1091331"
1619,46.0056192,1.1563734,"46.0056192,1.1563734"
1620,45.9596182,1.1699844,"45.9596182,1.1699844"
1621,45.5740586,1.5383469,"45.5740586,1.5383469"
1622,45.5848341,1.97767,"45.5848341,1.97767"
1623,45.6412701,1.8264798,"45.6412701,1.8264798"
1624,45.9046873,1.377389,"45.9046873,1.377389"
1625,47.2830678,-1.5446088,"47.2830678,-1.5446088"
1626,44.5893893,1.0115419,"44.5893893,1.0115419"
1627,44.9224009,-0.4333056,"44.9224009,-0.4333056"
1628,44.9142742,-0.392135,"44.9142742,-0.392135"
1629,44.9786053,-0.1980825,"44.9786053,-0.1980825"
1630,44.836574,0.7036282,"44.836574,0.7036282"
1631,44.8466877,0.15196,"44.8466877,0.15196"
1632,46.0305185,0.1902055,"46.0305185,0.1902055"
1633,45.2708327,0.0435966,"45.2708327,0.0435966"
1634,45.8893483,0.5789743,"45.8893483,0.5789743"
1635,44.579742,-0.03057,"44.579742,-0.03057"
1636,44.632346,-0.340526,"44.632346,-0.340526"
1637,44.2106292,-0.9209296,"44.2106292,-0.9209296"
1638,44.3292659,-0.9460318,"44.3292659,-0.9460318"
1639,44.772218,-0.69949,"44.772218,-0.69949"
1640,45.3035166,-0.9454015,"45.3035166,-0.9454015"
1641,45.0840273,-0.7447365,"45.0840273,-0.7447365"
1642,47.0965233,2.4846102,"47.0965233,2.4846102"
1643,46.9351795,2.275014,"46.9351795,2.275014"
1644,46.9921865,2.2525668,"46.9921865,2.2525668"
1645,47.3694005,1.7972555,"47.3694005,1.7972555"
1646,46.3380917,0.965009,"46.3380917,0.965009"
1647,46.4266355,0.2653156,"46.4266355,0.2653156"
1648,46.7288206,0.4412021,"46.7288206,0.4412021"
1649,46.9718269,0.6079476,"46.9718269,0.6079476"
1650,47.330554,1.0661,"47.330554,1.0661"
1651,47.4096869,0.8959456,"47.4096869,0.8959456"
1652,47.42148,0.981299,"47.42148,0.981299"
1653,47.492,1.18595,"47.492,1.18595"
1654,47.6450036,1.405617,"47.6450036,1.405617"
1655,47.70586,1.506373,"47.70586,1.506373"
1656,47.863133,1.7499597,"47.863133,1.7499597"
1657,47.3605797,0.5441817,"47.3605797,0.5441817"
1658,47.2855394,0.3096916,"47.2855394,0.3096916"
1659,47.248836,0.155648,"47.248836,0.155648"
1660,47.2663383,0.4475388,"47.2663383,0.4475388"
1661,47.5580135,0.5649155,"47.5580135,0.5649155"
1662,47.4313179,0.6407872,"47.4313179,0.6407872"
1663,47.130464,1.000467,"47.130464,1.000467"
1664,47.2841016,0.7816519,"47.2841016,0.7816519"
1665,47.2915255,0.7348815,"47.2915255,0.7348815"
1666,47.3915307,0.8173987,"47.3915307,0.8173987"
1667,47.389781,0.693703,"47.389781,0.693703"
1668,48.533466,2.009643,"48.533466,2.009643"
1669,48.551188,2.125597,"48.551188,2.125597"
1670,48.42747,2.145401,"48.42747,2.145401"
1671,48.739908,2.426084,"48.739908,2.426084"
1672,48.68917,2.38267,"48.68917,2.38267"
1673,48.67614,2.35173,"48.67614,2.35173"
1674,48.3484915,2.0320595,"48.3484915,2.0320595"
1675,47.8929293,1.8268193,"47.8929293,1.8268193"
1676,47.3139904,2.0443867,"47.3139904,2.0443867"
1677,47.5337788,2.0330957,"47.5337788,2.0330957"
1678,47.9861553,1.8849813,"47.9861553,1.8849813"
1679,47.926801,1.906629,"47.926801,1.906629"
1680,47.750185,7.2984302,"47.750185,7.2984302"
1681,48.782945,2.409046,"48.782945,2.409046"
1682,45.9407739,-0.5097829,"45.9407739,-0.5097829"
1683,45.85007,-0.5347155,"45.85007,-0.5347155"
1684,46.0986599,-0.5130717,"46.0986599,-0.5130717"
1685,45.0542936,-0.3992689,"45.0542936,-0.3992689"
1686,45.139072,-0.3917824,"45.139072,-0.3917824"
1687,45.211928,-0.3682457,"45.211928,-0.3682457"
1688,45.8944625,-0.7985436,"45.8944625,-0.7985436"
1689,47.4342356,-0.4000426,"47.4342356,-0.4000426"
1690,46.8176878,-0.6689931,"46.8176878,-0.6689931"
1691,46.8384462,-0.4963269,"46.8384462,-0.4963269"
1692,46.6068648,-1.6596359,"46.6068648,-1.6596359"
1693,46.3996295,-0.051931,"46.3996295,-0.051931"
1694,46.3807592,-0.1298415,"46.3807592,-0.1298415"
1695,46.406607,-0.201073,"46.406607,-0.201073"
1696,46.15277,-0.4936249,"46.15277,-0.4936249"
1697,46.319491,-0.454639,"46.319491,-0.454639"
1698,46.2190177,-0.6365007,"46.2190177,-0.6365007"
1699,47.7390902,-0.4179693,"47.7390902,-0.4179693"
1700,47.6567082,-0.4608993,"47.6567082,-0.4608993"
1701,47.5739696,-0.4829396,"47.5739696,-0.4829396"
1702,47.35859,-1.950957,"47.35859,-1.950957"
1703,47.2705354,-2.3445765,"47.2705354,-2.3445765"
1704,47.3086552,-2.0719096,"47.3086552,-2.0719096"
1705,46.843962,-1.871879,"46.843962,-1.871879"
1706,46.9905038,-1.8227524,"46.9905038,-1.8227524"
1707,47.216148,-1.542356,"47.216148,-1.542356"
1708,48.1574807,-0.4766725,"48.1574807,-0.4766725"
1709,48.1088564,-0.7144109,"48.1088564,-0.7144109"
1710,48.54425,-1.750536,"48.54425,-1.750536"
1711,47.516614,-2.0438923,"47.516614,-2.0438923"
1712,47.5498647,-2.072707,"47.5498647,-2.072707"
1713,47.6785805,-2.96048,"47.6785805,-2.96048"
1714,47.652466,-3.0721919,"47.652466,-3.0721919"
1715,47.5465051,-3.133699,"47.5465051,-3.133699"
1716,47.68022,-2.999995,"47.68022,-2.999995"
1717,48.4942082,-3.9483116,"48.4942082,-3.9483116"
1718,48.4852675,-3.9996163,"48.4852675,-3.9996163"
1719,48.4740885,-4.2050964,"48.4740885,-4.2050964"
1720,48.453572,-4.256528,"48.453572,-4.256528"
1721,48.7275919,-3.1284527,"48.7275919,-3.1284527"
1722,48.7056437,-3.1574281,"48.7056437,-3.1574281"
1723,48.5609981,-3.1668191,"48.5609981,-3.1668191"
1724,48.4702228,-3.3114444,"48.4702228,-3.3114444"
1725,48.5816298,-3.5682311,"48.5816298,-3.5682311"
1726,48.376656,-2.3546108,"48.376656,-2.3546108"
1727,47.955364,-1.497538,"47.955364,-1.497538"
1728,48.014405,-1.5948867,"48.014405,-1.5948867"
1729,47.6988788,-1.8706374,"47.6988788,-1.8706374"
1730,47.8719509,-1.7763615,"47.8719509,-1.7763615"
1731,47.8977519,-1.7661904,"47.8977519,-1.7661904"
1732,48.138878,-1.949141,"48.138878,-1.949141"
1733,48.1814803,-1.6344745,"48.1814803,-1.6344745"
1734,48.0286,-1.7518088,"48.0286,-1.7518088"
1735,48.103517,-1.672744,"48.103517,-1.672744"
1736,49.505454,-1.47986,"49.505454,-1.47986"
1737,49.633505,-1.621515,"49.633505,-1.621515"
1738,48.5998998,0.1661851,"48.5998998,0.1661851"
1739,49.3313919,0.0356856,"49.3313919,0.0356856"
1740,49.1074117,0.7189895,"49.1074117,0.7189895"
1741,49.269836,-0.698056,"49.269836,-0.698056"
1742,49.2034112,-0.5127396,"49.2034112,-0.5127396"
1743,49.176354,-0.347613,"49.176354,-0.347613"
1744,46.1273815,-1.1280462,"46.1273815,-1.1280462"
1745,45.2344784,5.8809758,"45.2344784,5.8809758"
1746,49.2715983,0.6828396,"49.2715983,0.6828396"
1747,49.563814,0.2236662,"49.563814,0.2236662"
1748,49.4998007,0.1608551,"49.4998007,0.1608551"
1749,49.6315093,1.5395267,"49.6315093,1.5395267"
1750,49.6297244,1.4353726,"49.6297244,1.4353726"
1751,49.563897,0.950644,"49.563897,0.950644"
1752,49.3771553,1.1095673,"49.3771553,1.1095673"
1753,48.0860048,7.3336703,"48.0860048,7.3336703"
1754,47.683392,0.414912,"47.683392,0.414912"
1755,47.7601465,0.2659384,"47.7601465,0.2659384"
1756,48.1221004,0.5724063,"48.1221004,0.5724063"
1757,48.0405657,0.4064237,"48.0405657,0.4064237"
1758,48.1681334,-0.0659101,"48.1681334,-0.0659101"
1759,48.1272909,-0.0113736,"48.1272909,-0.0113736"
1760,48.2302093,0.1447829,"48.2302093,0.1447829"
1761,47.995689,0.192578,"47.995689,0.192578"
1762,48.0997945,1.1285567,"48.0997945,1.1285567"
1763,48.3342906,1.2811066,"48.3342906,1.2811066"
1764,48.451236,1.234836,"48.451236,1.234836"
1765,48.4476422,1.3318387,"48.4476422,1.3318387"
1766,48.5102582,1.5573972,"48.5102582,1.5573972"
1767,48.5429526,1.5904889,"48.5429526,1.5904889"
1768,48.6052471,1.6812578,"48.6052471,1.6812578"
1769,48.6851718,2.317846,"48.6851718,2.317846"
1770,48.8304565,1.9600537,"48.8304565,1.9600537"
1771,48.7757257,1.1929162,"48.7757257,1.1929162"
1772,48.770943,2.1470148,"48.770943,2.1470148"
1773,48.8295555,2.2635936,"48.8295555,2.2635936"
1774,48.8003635,2.1288274,"48.8003635,2.1288274"
1775,48.8201001,2.2593469,"48.8201001,2.2593469"
1776,48.813844,2.2733273,"48.813844,2.2733273"
1777,48.9623603,0.9378895,"48.9623603,0.9378895"
1778,48.9811884,1.9828731,"48.9811884,1.9828731"
1779,48.9394602,1.9993185,"48.9394602,1.9993185"
1780,48.7343097,2.2736721,"48.7343097,2.2736721"
1781,48.8056695,2.1683208,"48.8056695,2.1683208"
1782,48.8807466,2.0790676,"48.8807466,2.0790676"
1783,48.84541,2.21687,"48.84541,2.21687"
1784,49.00699,1.96342,"49.00699,1.96342"
1785,48.98366,1.71581,"48.98366,1.71581"
1786,48.98984,1.70337,"48.98984,1.70337"
1787,48.9747,2.04928,"48.9747,2.04928"
1788,48.98712,2.05963,"48.98712,2.05963"
1789,48.98931,2.07465,"48.98931,2.07465"
1790,49.4813674,1.7380891,"49.4813674,1.7380891"
1791,49.2827168,1.8180386,"49.2827168,1.8180386"
1792,48.89678,2.2982,"48.89678,2.2982"
1793,48.93093,2.26056,"48.93093,2.26056"
1794,43.6024594,1.3528032,"43.6024594,1.3528032"
1795,50.1338767,3.3114074,"50.1338767,3.3114074"
1796,50.1280738,3.3337877,"50.1280738,3.3337877"
1797,50.11146,3.40983,"50.11146,3.40983"
1798,50.2783197,3.1453509,"50.2783197,3.1453509"
1799,50.2863204,3.1208073,"50.2863204,3.1208073"
1800,50.356612,3.112777,"50.356612,3.112777"
1801,50.2255015,3.3298634,"50.2255015,3.3298634"
1802,50.48025,3.00867,"50.48025,3.00867"
1803,50.39813,3.08503,"50.39813,3.08503"
1804,50.4150048,2.8854084,"50.4150048,2.8854084"
1805,50.4157922,2.8632044,"50.4157922,2.8632044"
1806,50.3902495,3.4788322,"50.3902495,3.4788322"
1807,50.3894892,3.5061396,"50.3894892,3.5061396"
1808,50.4802048,2.4310823,"50.4802048,2.4310823"
1809,50.5050115,2.5171137,"50.5050115,2.5171137"
1810,50.5356021,2.6924093,"50.5356021,2.6924093"
1811,50.35699,2.4980285,"50.35699,2.4980285"
1812,50.56163,2.47903,"50.56163,2.47903"
1813,50.3473177,2.6338262,"50.3473177,2.6338262"
1814,50.322603,2.6983279,"50.322603,2.6983279"
1815,50.3276092,2.9820833,"50.3276092,2.9820833"
1816,50.3034404,2.8950172,"50.3034404,2.8950172"
1817,50.2104665,2.771855,"50.2104665,2.771855"
1818,48.56358,7.75259,"48.56358,7.75259"
1819,47.322271,1.3120568,"47.322271,1.3120568"
1820,43.7340198,1.7546798,"43.7340198,1.7546798"
1821,48.7485663,-3.1348766,"48.7485663,-3.1348766"
1822,50.945371,1.8983301,"50.945371,1.8983301"
1823,50.446845,2.25494,"50.446845,2.25494"
1824,50.378286,2.0351881,"50.378286,2.0351881"
1825,50.7638456,1.6137455,"50.7638456,1.6137455"
1826,50.72729,1.60904,"50.72729,1.60904"
1827,50.8727855,1.7845632,"50.8727855,1.7845632"
1828,49.38152,2.2002529,"49.38152,2.2002529"
1829,49.5032575,2.6116581,"49.5032575,2.6116581"
1830,49.7996523,2.3926625,"49.7996523,2.3926625"
1831,49.890746,2.312592,"49.890746,2.312592"
1832,49.9326071,1.6259074,"49.9326071,1.6259074"
1833,49.7650371,1.7560425,"49.7650371,1.7560425"
1834,49.5709066,1.9546349,"49.5709066,1.9546349"
1835,49.2942448,2.3441977,"49.2942448,2.3441977"
1836,49.256625,2.40489,"49.256625,2.40489"
1837,50.01128,2.00277,"50.01128,2.00277"
1838,49.9116183,2.4996846,"49.9116183,2.4996846"
1839,50.1582852,3.7434526,"50.1582852,3.7434526"
1840,49.4741418,3.4096166,"49.4741418,3.4096166"
1841,49.4960073,3.4487637,"49.4960073,3.4487637"
1842,49.6233401,3.5167165,"49.6233401,3.5167165"
1843,50.25021,3.64552,"50.25021,3.64552"
1844,50.29606,4.08645,"50.29606,4.08645"
1845,50.27298,3.96677,"50.27298,3.96677"
1846,50.8829544,2.0231501,"50.8829544,2.0231501"
1847,50.59068,3.11771,"50.59068,3.11771"
1848,50.69561,3.16348,"50.69561,3.16348"
1849,50.52863,3.17559,"50.52863,3.17559"
1850,50.4687775,3.290568,"50.4687775,3.290568"
1851,50.6045664,3.0783734,"50.6045664,3.0783734"
1852,50.5486319,3.0350084,"50.5486319,3.0350084"
1853,50.713492,2.6312181,"50.713492,2.6312181"
1854,50.6544842,3.0475916,"50.6544842,3.0475916"
1855,45.74495,4.84139,"45.74495,4.84139"
1856,50.732006,2.3713644,"50.732006,2.3713644"
1857,49.1327,2.28066,"49.1327,2.28066"
1858,49.03576,2.21004,"49.03576,2.21004"
1859,49.02536,2.22187,"49.02536,2.22187"
1860,48.99682,2.2588,"48.99682,2.2588"
1861,49.13573,2.24156,"49.13573,2.24156"
1862,49.03268,2.33746,"49.03268,2.33746"
1863,49.2033492,2.3764638,"49.2033492,2.3764638"
1864,48.99529,2.36867,"48.99529,2.36867"
1865,48.97589,2.33785,"48.97589,2.33785"
1866,49.09961,2.52527,"49.09961,2.52527"
1867,49.32471,2.44532,"49.32471,2.44532"
1868,49.0549329,2.1225973,"49.0549329,2.1225973"
1869,49.0798273,2.3513736,"49.0798273,2.3513736"
1870,49.2339406,2.9885685,"49.2339406,2.9885685"
1871,49.003652,2.570892,"49.003652,2.570892"
1872,48.93248,2.47747,"48.93248,2.47747"
1873,48.95838,2.32865,"48.95838,2.32865"
1874,48.8096475,7.0087859,"48.8096475,7.0087859"
1875,48.3598566,7.1371919,"48.3598566,7.1371919"
1876,48.47973,7.21594,"48.47973,7.21594"
1877,48.5249915,7.4930546,"48.5249915,7.4930546"
1878,48.4133621,7.4663166,"48.4133621,7.4663166"
1879,48.3824829,7.4495524,"48.3824829,7.4495524"
1880,48.3216345,7.4355565,"48.3216345,7.4355565"
1881,48.4229857,7.6387869,"48.4229857,7.6387869"
1882,48.2601166,7.443278,"48.2601166,7.443278"
1883,48.741862,7.8130449,"48.741862,7.8130449"
1884,48.9347327,8.1615803,"48.9347327,8.1615803"
1885,48.7279056,7.9102594,"48.7279056,7.9102594"
1886,48.5190515,7.6843578,"48.5190515,7.6843578"
1887,48.7444606,7.3620802,"48.7444606,7.3620802"
1888,48.7518969,7.4652459,"48.7518969,7.4652459"
1889,49.0350585,7.125352,"49.0350585,7.125352"
1890,49.1934741,5.9071141,"49.1934741,5.9071141"
1891,49.1662895,5.8681853,"49.1662895,5.8681853"
1892,49.0575093,6.0627661,"49.0575093,6.0627661"
1893,49.0445991,6.3399775,"49.0445991,6.3399775"
1894,49.109545,6.176593,"49.109545,6.176593"
1895,49.2560553,6.0990538,"49.2560553,6.0990538"
1896,49.443655,6.350327,"49.443655,6.350327"
1897,49.3965538,6.2735503,"49.3965538,6.2735503"
1898,49.4076754,6.1566738,"49.4076754,6.1566738"
1899,49.22492,6.15946,"49.22492,6.15946"
1900,47.6990308,6.6232791,"47.6990308,6.6232791"
1901,47.6178576,7.0253947,"47.6178576,7.0253947"
1902,47.9126413,7.3022795,"47.9126413,7.3022795"
1903,47.9118756,6.9734829,"47.9118756,6.9734829"
1904,48.0460522,7.2095351,"48.0460522,7.2095351"
1905,48.0856288,7.279466,"48.0856288,7.279466"
1906,47.6943143,7.2945376,"47.6943143,7.2945376"
1907,47.5906094,7.5559882,"47.5906094,7.5559882"
1908,47.74896,7.406404,"47.74896,7.406404"
1909,47.6416406,7.2633202,"47.6416406,7.2633202"
1910,47.6094781,7.5312095,"47.6094781,7.5312095"
1911,49.165406,5.379701,"49.165406,5.379701"
1912,48.773308,5.166822,"48.773308,5.166822"
1913,49.5238187,4.4738775,"49.5238187,4.4738775"
1914,49.752584,4.73313,"49.752584,4.73313"
1915,50.14025067,4.81798595,"50.14025067,4.81798595"
1916,50.0827968,4.7233909,"50.0827968,4.7233909"
1917,49.911256,4.6923484,"49.911256,4.6923484"
1918,49.5269865,3.8576502,"49.5269865,3.8576502"
1919,49.1988,4.18364,"49.1988,4.18364"
1920,49.17792,4.22221,"49.17792,4.22221"
1921,49.1664524,4.0408608,"49.1664524,4.0408608"
1922,49.3084141,3.7665322,"49.3084141,3.7665322"
1923,49.258978,4.024435,"49.258978,4.024435"
1924,48.978549,5.270954,"48.978549,5.270954"
1925,48.087067,6.6001593,"48.087067,6.6001593"
1926,48.2024882,5.9418718,"48.2024882,5.9418718"
1927,48.0530255,6.3767687,"48.0530255,6.3767687"
1928,48.2701366,5.1241594,"48.2701366,5.1241594"
1929,48.1986877,5.1342228,"48.1986877,5.1342228"
1930,48.947773,6.169838,"48.947773,6.169838"
1931,47.8769474,5.3444064,"47.8769474,5.3444064"
1932,48.8010405,6.1091755,"48.8010405,6.1091755"
1933,48.2385399,4.7066708,"48.2385399,4.7066708"
1934,48.49783878,3.49372888,"48.49783878,3.49372888"
1935,48.296069,4.065281,"48.296069,4.065281"
1936,48.8632544,2.8830418,"48.8632544,2.8830418"
1937,48.9980994,3.0072998,"48.9980994,3.0072998"
1938,48.968872,3.3220981,"48.968872,3.3220981"
1939,48.8908268,2.8262345,"48.8908268,2.8262345"
1940,48.88218325,2.70404228,"48.88218325,2.70404228"
1941,48.810588,2.954783,"48.810588,2.954783"
1942,48.7892191,2.9075554,"48.7892191,2.9075554"
1943,48.957759,2.874041,"48.957759,2.874041"
1944,48.77072,2.689841,"48.77072,2.689841"
1945,48.877129,2.552692,"48.877129,2.552692"
1946,48.89399,2.31462,"48.89399,2.31462"
1947,43.2858384,5.4845101,"43.2858384,5.4845101"
1948,42.99589,-0.60348,"42.99589,-0.60348"
1949,48.89602,2.37397,"48.89602,2.37397"
1950,46.12045,-1.02347,"46.12045,-1.02347"
1951,47.71713,-1.37135,"47.71713,-1.37135"
1952,48.93076,2.42316,"48.93076,2.42316"
1953,48.89317,2.487751,"48.89317,2.487751"
1954,42.4324069,1.9486704,"42.4324069,1.9486704"
1955,42.4411844,2.0104348,"42.4411844,2.0104348"
1956,42.442777,2.0290375,"42.442777,2.0290375"
1957,42.5138062,2.1886585,"42.5138062,2.1886585"
1958,42.5416979,2.2630177,"42.5416979,2.2630177"
1959,42.55472,2.2719309,"42.55472,2.2719309"
1960,42.5615245,2.3111464,"42.5615245,2.3111464"
1961,42.6034078,2.3907488,"42.6034078,2.3907488"
1962,44.541296,3.6638926,"44.541296,3.6638926"
1963,44.5246607,3.2638181,"44.5246607,3.2638181"
1964,44.7181699,3.2835489,"44.7181699,3.2835489"
1965,44.8017375,3.2706895,"44.8017375,3.2706895"
1966,43.779707,3.1860831,"43.779707,3.1860831"
1967,43.8122656,3.1551583,"43.8122656,3.1551583"
1968,43.6392883,4.1930703,"43.6392883,4.1930703"
1969,43.6950375,4.270165,"43.6950375,4.270165"
1970,43.7324379,4.3434742,"43.7324379,4.3434742"
1971,43.9760134,4.2072916,"43.9760134,4.2072916"
1972,44.127825,4.084948,"44.127825,4.084948"
1973,44.3002429,3.9793332,"44.3002429,3.9793332"
1974,44.5539847,3.8399319,"44.5539847,3.8399319"
1975,43.716229,4.1715027,"43.716229,4.1715027"
1976,43.8133863,4.3276399,"43.8133863,4.3276399"
1977,43.832291,4.365845,"43.832291,4.365845"
1978,43.444934,3.758689,"43.444934,3.758689"
1979,43.6533234,4.0071585,"43.6533234,4.0071585"
1980,43.6811729,4.0937398,"43.6811729,4.0937398"
1981,44.0374619,4.9947813,"44.0374619,4.9947813"
1982,44.0499488,5.044141,"44.0499488,5.044141"
1983,43.9414696,4.9082052,"43.9414696,4.9082052"
1984,43.932635,4.873943,"43.932635,4.873943"
1985,44.0407636,4.8931321,"44.0407636,4.8931321"
1986,44.5320046,5.815764,"44.5320046,5.815764"
1987,44.991545,4.978703,"44.991545,4.978703"
1988,44.6136615,5.4546227,"44.6136615,5.4546227"
1989,44.7582549,5.3632053,"44.7582549,5.3632053"
1990,45.150898,5.323649,"45.150898,5.323649"
1991,45.297797,4.810849,"45.297797,4.810849"
1992,44.928049,4.893273,"44.928049,4.893273"
1993,43.4746639,6.9243444,"43.4746639,6.9243444"
1994,43.4178193,6.8442467,"43.4178193,6.8442467"
1995,43.9966378,7.5516262,"43.9966378,7.5516262"
1996,43.876545,7.453788,"43.876545,7.453788"
1997,43.8470835,7.364363,"43.8470835,7.364363"
1998,43.7606178,7.457343,"43.7606178,7.457343"
1999,43.705554,7.290175,"43.705554,7.290175"
2000,43.662451,7.194413,"43.662451,7.194413"
2001,43.660465,7.167111,"43.660465,7.167111"
2002,43.65813,7.14864,"43.65813,7.14864"
2003,43.670728,7.216199,"43.670728,7.216199"
2004,43.4309416,6.4338501,"43.4309416,6.4338501"
2005,43.1187044,6.0100767,"43.1187044,6.0100767"
2006,43.140344,5.750118,"43.140344,5.750118"
2007,43.7859131,5.0456738,"43.7859131,5.0456738"
2008,43.336592,5.153594,"43.336592,5.153594"
2009,43.332864,5.110001,"43.332864,5.110001"
2010,43.4088317,5.0196445,"43.4088317,5.0196445"
2011,43.4966716,4.9731266,"43.4966716,4.9731266"
2012,43.4866,5.230666,"43.4866,5.230666"
2013,43.3392414,5.390412,"43.3392414,5.390412"
2014,43.455992,5.463332,"43.455992,5.463332"
2015,44.1902025,5.9465888,"44.1902025,5.9465888"
2016,45.357535,5.491893,"45.357535,5.491893"
2017,45.3966261,5.4231117,"45.3966261,5.4231117"
2018,45.491703,5.4721424,"45.491703,5.4721424"
2019,45.9166347,6.8589899,"45.9166347,6.8589899"
2020,45.92277,6.87363,"45.92277,6.87363"
2021,46.1256159,6.2675466,"46.1256159,6.2675466"
2022,46.016945,6.6215075,"46.016945,6.6215075"
2023,46.0887815,6.507826,"46.0887815,6.507826"
2024,46.0593442,6.3757533,"46.0593442,6.3757533"
2025,45.901965,6.121835,"45.901965,6.121835"
2026,45.9473397,5.438622,"45.9473397,5.438622"
2027,46.3899539,5.8603471,"46.3899539,5.8603471"
2028,46.1842195,5.5327486,"46.1842195,5.5327486"
2029,46.095871,5.303003,"46.095871,5.303003"
2030,46.200351,5.215063,"46.200351,5.215063"
2031,45.619036,6.771273,"45.619036,6.771273"
2032,45.5544,6.648646,"45.5544,6.648646"
2033,45.8482817,5.6536162,"45.8482817,5.6536162"
2034,45.503059,6.043289,"45.503059,6.043289"
2035,45.8034376,5.8468876,"45.8034376,5.8468876"
2036,45.8243131,5.8072311,"45.8243131,5.8072311"
2037,45.2047385,3.9909202,"45.2047385,3.9909202"
2038,45.8212175,3.385986,"45.8212175,3.385986"
2039,44.8380008,3.741923,"44.8380008,3.741923"
2040,44.9696648,3.6500424,"44.9696648,3.6500424"
2041,45.10125,3.490672,"45.10125,3.490672"
2042,45.1605341,3.4947035,"45.1605341,3.4947035"
2043,45.543884,3.25398,"45.543884,3.25398"
2044,46.0975964,3.2047514,"46.0975964,3.2047514"
2045,45.644429,4.248814,"45.644429,4.248814"
2046,45.604454,4.078282,"45.604454,4.078282"
2047,45.5221941,4.2163084,"45.5221941,4.2163084"
2048,45.5217037,4.254834,"45.5217037,4.254834"
2049,45.5246289,4.2777187,"45.5246289,4.2777187"
2050,46.2350502,5.046622,"46.2350502,5.046622"
2051,46.2272852,4.9916677,"46.2272852,4.9916677"
2052,46.781612,4.843454,"46.781612,4.843454"
2053,46.1306663,5.1681312,"46.1306663,5.1681312"
2054,46.1000331,5.1282046,"46.1000331,5.1282046"
2055,46.004206,5.028404,"46.004206,5.028404"
2056,45.901615,5.193534,"45.901615,5.193534"
2057,45.849225,5.124911,"45.849225,5.124911"
2058,45.822088,4.95394,"45.822088,4.95394"
2059,45.686659,4.934242,"45.686659,4.934242"
2060,45.760559,4.859355,"45.760559,4.859355"
2061,45.584948,4.766086,"45.584948,4.766086"
